CONCESIONARIO|CODINTERNO|IDLOCALID|DIRECCION|CAPACIDAD|APROVECHAB|SERIAL|FECVIGDES|FECHAINSTA|LONGITUD|LATITUD|NOVUBICACI|FECHANOVED
Bogot· LÌmpia (ASE04)|112051|12|AK 68 CL 90|1100|S|0|2025-12-01 00:00:00||-74.07483728714882|4.685144219883766|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112052|12|KR 58 CL 80|1100|S|0|2025-12-01 00:00:00||-74.0730660312924|4.680668720632214|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112053|12|KR 58 CL 80|1100|S|0|2025-12-01 00:00:00||-74.07302941146985|4.68065511894007|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112054|12|AK 68 CL 90|1100|S|0|2025-12-01 00:00:00||-74.07474532301991|4.685125888336504|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112055|12|AK 68 CL 90|1100|S|0|2025-12-01 00:00:00||-74.0746586131371|4.68510493799619|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112056|12|AK 68 CL 90|1100|S|0|2025-12-01 00:00:00||-74.07494239003705|4.6850997004109995|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112057|10|KR 116B CL 79|1100|S|0|2025-12-01 00:00:00||-74.12473655330982|4.72352023189662|ET|2025-09-29
Bogot· LÌmpia (ASE04)|112058|10|KR 116B CL 79|1100|S|0|2025-12-01 00:00:00||-74.12467051186508|4.723544001163553|ET|2025-09-29
Bogot· LÌmpia (ASE04)|112059|10|KR 69A CL 66|1100|S|0|2025-12-01 00:00:00||-74.09287763467188|4.676119073264954|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112060|10|KR 70G CL 74|1100|S|0|2025-12-01 00:00:00||-74.09174333106428|4.687975318576235|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112061|10|CL 77B KR 119|1100|S|0|2025-12-01 00:00:00||-74.13105578271866|4.722292646184329|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112062|10|CL 74A KR 114A|1100|S|0|2025-12-01 00:00:00||-74.12765193585142|4.717877732248724|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112064|10|CL 64 KR 126A|1100|S|0|2025-12-01 00:00:00||-74.14328355783962|4.717542595306862|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112065|10|CL 90 KR 115|1100|S|0|2025-12-01 00:00:00||-74.11260235120041|4.7292262712571596|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112066|10|CL 74A KR 114A|1100|S|0|2025-12-01 00:00:00||-74.1276326678869|4.717854629765055|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112067|12|AC 63 KR 59A|1100|S|0|2025-12-01 00:00:00||-74.08314391874954|4.656141154095608|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112068|10|CL 64 KR 126A|1100|S|0|2025-12-01 00:00:00||-74.14328355783962|4.717542595306862|ET|2025-09-30
Bogot· LÌmpia (ASE04)|112069|10|CL 82 KR 100A|1100|S|0|2025-12-01 00:00:00||-74.10969795864798|4.712607055040062|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112070|10|AC 80 KR 69Q|1100|S|0|2025-12-01 00:00:00||-74.08410716156746|4.691617600372578|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112071|10|CL 90A KR 85|1100|S|0|2025-12-01 00:00:00||-74.09383911140193|4.7102940153419315|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112072|10|AC 80 KR 69Q|1100|S|0|2025-12-01 00:00:00||-74.08395474620983|4.691453476556549|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112073|10|CL 74A KR 114A|1100|S|0|2025-12-01 00:00:00||-74.12760555224004|4.717828893391435|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112074|10|CL 82 KR 100A|1100|S|0|2025-12-01 00:00:00||-74.10962722170925|4.712685139425422|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112075|10|CL 74A KR 114A|1100|S|0|2025-12-01 00:00:00||-74.12767378557407|4.717905976276181|ET|2025-08-29
Bogot· LÌmpia (ASE04)|111996|10|AC 63 KR 73A|1100|S|0|2025-12-01 00:00:00||-74.10595721480311|4.676857070635747|ET|2025-08-29
Bogot· LÌmpia (ASE04)|112085|10|KR 68H CL 75|1100|S|0|2025-12-01 00:00:00||-74.08428495882343|4.683614793292973|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112086|10|KR 68H CL 75|1100|S|0|2025-12-01 00:00:00||-74.08429118325003|4.683622718626685|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112087|10|KR 68H CL 75|1100|S|0|2025-12-01 00:00:00||-74.08429563979216|4.683628808563406|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112088|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291369905053|4.718938792102651|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112089|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291803970999|4.7189405137072695|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112090|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292206146751|4.718943458251016|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112091|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292692225153|4.71894561406169|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112092|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291926770698|4.7189483992473065|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112093|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291489830144|4.718946768960279|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112094|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291013453548|4.71894507152794|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112095|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13289383460466|4.718939116190486|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112096|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13289915802103|4.718941905852478|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112097|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13290446526773|4.718943012406446|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112098|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292518311313|4.718949753791132|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112099|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13290365947893|4.7189348027785485|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112100|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.1329090655403|4.718936867271681|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112101|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291369905053|4.718938792102651|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112102|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291803970999|4.7189405137072695|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112103|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292206146751|4.718943458251016|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112104|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292692225153|4.71894561406169|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112105|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291926770698|4.7189483992473065|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112106|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291489830144|4.718946768960279|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112107|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13998341877699|4.715864220558013|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112108|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13997314384677|4.715838617506464|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112109|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13289915802103|4.718941905852478|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112110|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.1399598038648|4.7158447367057015|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112111|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292518311313|4.718949753791132|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112113|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.14000772629026|4.715882323001753|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112114|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291369905053|4.718938792102651|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112115|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291803970999|4.7189405137072695|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112117|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292692225153|4.71894561406169|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112118|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291926770698|4.7189483992473065|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112119|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291489830144|4.718946768960279|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112121|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13289383460466|4.718939116190486|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112122|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13289915802103|4.718941905852478|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112123|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13290446526773|4.718943012406446|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112124|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13292518311313|4.718949753791132|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112125|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13290365947893|4.7189348027785485|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112126|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.1329090655403|4.718936867271681|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112127|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13998995132573|4.715861790783862|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112128|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13291803970999|4.7189405137072695|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112129|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.1399710885014|4.7158625598244015|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112131|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13998284205857|4.715877118773025|ET|2025-11-30
Bogot· LÌmpia (ASE04)|112132|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13999373682633|4.715892548823121|ET|2025-11-30
Bogot· LÌmpia (ASE04)|112133|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.1399654812174|4.715853026944807|ET|2025-11-30
Bogot· LÌmpia (ASE04)|112134|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13999041036485|4.715872031825202|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112135|10|CL 73A KR 120C|1100|S|0|2025-12-01 00:00:00||-74.13289915802103|4.718941905852478|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112136|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.14000841978965|4.715902209726352|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112137|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13997755008323|4.715867853580643|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112138|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13999625480409|4.715867902820718|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112139|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.14000325627342|4.715874711380793|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112141|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.1399840017836|4.715854979537833|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112142|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13997204341055|4.715849028650256|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112143|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13997732191116|4.715845695544366|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112144|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13996632653208|4.7158410911491035|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112145|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.14001257449786|4.715891641910396|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112146|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13998854366568|4.715883840491451|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112148|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.13999829397977|4.715898347513753|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112149|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.14000473130712|4.715895526504902|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112150|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.14000078410974|4.715886797581977|ET|2025-10-30
Bogot· LÌmpia (ASE04)|112151|10|KR 122A CL 65A|1100|S|0|2025-12-01 00:00:00||-74.1399955684912|4.715880114360386|ET|2025-10-30
Bogot· LÌmpia (ASE04)|240273|10|KR 101 CL 73A|2400|N|0|2025-12-01 00:00:00||-74.11587756920045|4.706083024344329|RE|2025-05-30
Bogot· LÌmpia (ASE04)|241354|10|CL 90 KR 73|2400|N|0|2025-12-01 00:00:00||-74.08975866603909|4.705911763125015|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241364|10|KR 103 CL 76|2400|N|0|2025-12-01 00:00:00||-74.11606270209903|4.7089119609734595|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241352|10|KR 104 CL 73|2400|N|0|2025-12-01 00:00:00||-74.11803880348462|4.707348504786797|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241342|10|TV 96A DG 76B|2400|N|0|2025-12-01 00:00:00||-74.11236943421692|4.7086079514026045|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241358|10|AC 80 KR 69K|2400|N|0|2025-12-01 00:00:00||-74.08338072453991|4.689070652537051|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241410|10|KR 110 CL 77C|2400|N|0|2025-12-01 00:00:00||-74.1201999371575|4.714781013155523|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241431|10|AC 72 KR 80|2400|N|0|2025-12-01 00:00:00||-74.10161299892003|4.692615073682407|UC|2018-12-05
Bogot· LÌmpia (ASE04)|241336|10|KR 81A CL 80|2400|N|0|2025-12-01 00:00:00||-74.09719871354649|4.701223098890673|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241089|10|KR 103 CL 72C|2400|N|0|2025-12-01 00:00:00||-74.1175776578251|4.706227896054456|UC|2018-12-20
Bogot· LÌmpia (ASE04)|241375|10|CL 79 KR 111D|2400|N|0|2025-12-01 00:00:00||-74.12007042344972|4.71821212863961|UC|2025-09-29
Bogot· LÌmpia (ASE04)|241412|10|TV 77 DG 82 BIS|2400|N|0|2025-12-01 00:00:00||-74.09386092339533|4.702066970250458|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241421|10|TV 94L CL 87|2400|N|0|2025-12-01 00:00:00||-74.10143437880724|4.712863258597311|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241389|10|TV 94L CL 87|2400|N|0|2025-12-01 00:00:00||-74.10121648165531|4.712990946722115|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241175|10|CL 83 KR 96|2400|N|0|2025-12-01 00:00:00||-74.10673269265865|4.712917702243937|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241398|10|CL 78 KR 111A|2400|N|0|2025-12-01 00:00:00||-74.12167550086004|4.71689601970588|UC|2025-09-29
Bogot· LÌmpia (ASE04)|241926|10|CL 82 KR 95A|2400|N|0|2025-12-01 00:00:00||-74.10657850672159|4.710276857274467|UC|2019-01-31
Bogot· LÌmpia (ASE04)|241734|10|TV 76 DG 82C|2400|N|0|2025-12-01 00:00:00||-74.09224229579728|4.702361976045005|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241397|10|TV 77 DG 84|2400|N|0|2025-12-01 00:00:00||-74.09365255916519|4.70585078870609|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241420|10|CL 75 KR 94|2400|N|0|2025-12-01 00:00:00||-74.11076976286797|4.703901835541529|RE|2024-11-29
Bogot· LÌmpia (ASE04)|241395|10|KR 103 CL 72B|2400|N|0|2025-12-01 00:00:00||-74.11776011464246|4.70601741235445|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241593|10|KR 104 CL 77|2400|N|0|2025-12-01 00:00:00||-74.11655140627485|4.71036337278528|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241388|10|KR 103 CL 73A|2400|N|0|2025-12-01 00:00:00||-74.11717183670896|4.706661809994891|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241378|10|KR 91 CL 90B|2400|N|0|2025-12-01 00:00:00||-74.09701691968581|4.713784997768947|UC|2019-01-31
Bogot· LÌmpia (ASE04)|241396|10|KR 95G CL 86 BIS|2400|N|0|2025-12-01 00:00:00||-74.10541782588233|4.715163527598662|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241391|10|AC 72 KR 112A|2400|N|0|2025-12-01 00:00:00||-74.12805866336765|4.713011113751492|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241423|10|KR 104 CL 77A|2400|N|0|2025-12-01 00:00:00||-74.11644700856411|4.710556276327733|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241368|10|DG 84 TV 77|2400|N|0|2025-12-01 00:00:00||-74.09383759953731|4.705537973540765|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241334|10|AC 72 KR 108|2400|N|0|2025-12-01 00:00:00||-74.12387550733018|4.709932565095738|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241401|10|TV 73A DG 82D|2400|N|0|2025-12-01 00:00:00||-74.08988988385096|4.703088247820345|UC|2025-05-29
Bogot· LÌmpia (ASE04)|241411|10|AC 80 KR 76|2400|N|0|2025-12-01 00:00:00||-74.09354843723725|4.697988782658959|UC|2025-07-30
Bogot· LÌmpia (ASE04)|241347|10|DG 83 KR 82A|2400|N|0|2025-12-01 00:00:00||-74.09661787276524|4.703908791046271|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241386|10|TV 94L CL 84|2400|N|0|2025-12-01 00:00:00||-74.10374730979684|4.711328565003475|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241417|10|AC 80 KR 102|2400|N|0|2025-12-01 00:00:00||-74.11418410026113|4.711680808364143|UC|2018-12-06
Bogot· LÌmpia (ASE04)|241566|10|AC 80 KR 102|2400|N|0|2025-12-01 00:00:00||-74.11431301569091|4.711827170443836|UC|2019-05-16
Bogot· LÌmpia (ASE04)|241598|10|AC 80 KR 102|2400|N|0|2025-12-01 00:00:00||-74.11443341778677|4.711966402489131|UC|2018-12-06
Bogot· LÌmpia (ASE04)|241752|10|AC 80 KR 100A|2400|N|0|2025-12-01 00:00:00||-74.11301970848142|4.710451270599457|UC|2018-12-20
Bogot· LÌmpia (ASE04)|241477|10|AC 80 KR 100A|2400|N|0|2025-12-01 00:00:00||-74.11292885377189|4.7103627908524714|UC|2019-10-03
Bogot· LÌmpia (ASE04)|241402|10|TV 106 CL 75|2400|N|0|2025-12-01 00:00:00||-74.12053724107196|4.709507243429665|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241384|10|AC 80 KR 99B|2400|N|0|2025-12-01 00:00:00||-74.11241723896308|4.709880758715793|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241399|10|AC 80 KR 101|2400|N|0|2025-12-01 00:00:00||-74.1135865337476|4.7110031109415855|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241373|10|CL 90 KR 95F|2400|N|0|2025-12-01 00:00:00||-74.10222102272178|4.717235847292052|UC|2025-09-29
Bogot· LÌmpia (ASE04)|241346|10|AC 80 KR 99B|2400|N|0|2025-12-01 00:00:00||-74.1124993593531|4.709951624750221|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241427|10|AC 72 KR 96|2400|N|0|2025-12-01 00:00:00||-74.11382198487851|4.701374757036275|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241426|10|AC 80 KR 103A|2400|N|0|2025-12-01 00:00:00||-74.11493233760399|4.712572516094618|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241355|10|TV 106 CL 75C|2400|N|0|2025-12-01 00:00:00||-74.11995755911742|4.710148413928785|UC|2024-11-29
Bogot· LÌmpia (ASE04)|241414|10|KR 103A CL 78D|2400|N|0|2025-12-01 00:00:00||-74.11501050001685|4.712105094653323|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241351|10|AC 80 KR 103A|2400|N|0|2025-12-01 00:00:00||-74.11499321283753|4.712653682031804|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241415|10|TV 73A DG 82H|2400|N|0|2025-12-01 00:00:00||-74.09003051690533|4.704655608977697|UC|2025-05-29
Bogot· LÌmpia (ASE04)|241385|10|KR 114 CL 77B|2400|N|0|2025-12-01 00:00:00||-74.1239373904735|4.719313447368251|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241207|10|AC 80 KR 103A|2400|N|0|2025-12-01 00:00:00||-74.11512404796709|4.7128300760109|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241400|10|AC 80 KR 102|2400|N|0|2025-12-01 00:00:00||-74.11381881472388|4.711921737008194|UC|2025-07-30
Bogot· LÌmpia (ASE04)|241214|10|KR 95 CL 75A|2400|N|0|2025-12-01 00:00:00||-74.11074505919767|4.704649386721811|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241387|10|AC 80 KR 99B|2400|N|0|2025-12-01 00:00:00||-74.11226982452663|4.709746602502142|UC|2018-11-28
Bogot· LÌmpia (ASE04)|241379|10|AC 80 KR 96|2400|N|0|2025-12-01 00:00:00||-74.11118643832769|4.708695057112818|UC|2018-11-28
Bogot· LÌmpia (ASE04)|240197|10|KR 103 CL 75A|2400|N|0|2025-12-01 00:00:00||-74.11658713766357|4.7078322236037975|RE|2025-05-30
Bogot· LÌmpia (ASE04)|241369|10|AC 80 KR 96|2400|N|0|2025-12-01 00:00:00||-74.11145232348211|4.708938650258564|UC|2018-11-28
Bogot· LÌmpia (ASE04)|240088|10|TV 94 CL 80D|2400|N|0|2025-12-01 00:00:00||-74.10584079583724|4.707586364104667|RE|2025-05-30
Bogot· LÌmpia (ASE04)|241666|10|TV 96A DG 75C|2400|N|0|2025-12-01 00:00:00||-74.11213415825749|4.706019541346636|UC|2018-12-16
Bogot· LÌmpia (ASE04)|241511|10|KR 96A CL 75|2400|N|0|2025-12-01 00:00:00||-74.1124142134372|4.705398026664494|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241755|10|KR 96A CL 75F|2400|N|0|2025-12-01 00:00:00||-74.11218805986947|4.70746978995072|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241503|10|CL 78A KR 101B|2400|N|0|2025-12-01 00:00:00||-74.11410159539217|4.710830644990471|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241505|10|TV 96A DG 75F|2400|N|0|2025-12-01 00:00:00||-74.1121466610096|4.70725042987291|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241669|10|AC 72 KR 80|2400|N|0|2025-12-01 00:00:00||-74.10171775685521|4.6926991042321315|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241701|10|AC 80 KR 104|2400|N|0|2025-12-01 00:00:00||-74.11529715691559|4.713878671475998|UC|2025-09-30
Bogot· LÌmpia (ASE04)|241589|10|KR 104 CL 76B|2400|N|0|2025-12-01 00:00:00||-74.11672192807534|4.710022448699166|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241572|10|KR 104 CL 74A|2400|N|0|2025-12-01 00:00:00||-74.11785144995066|4.707743585058257|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241623|10|CL 78A KR 100A|2400|N|0|2025-12-01 00:00:00||-74.11321351281745|4.710005552047292|UC|2018-12-15
Bogot· LÌmpia (ASE04)|241090|10|CL 78 KR 111A|2400|N|0|2025-12-01 00:00:00||-74.12172787084448|4.716960179431871|UC|2025-09-29
Bogot· LÌmpia (ASE04)|241506|10|CL 72 KR 109 A|2400|N|0|2025-12-01 00:00:00||-74.12478002098977|4.710371936150576|UC|2018-12-21
Bogot· LÌmpia (ASE04)|241748|10|AC 80 KR 69P|2400|N|0|2025-12-01 00:00:00||-74.08337932406637|4.689755953651051|UC|2018-12-21
Bogot· LÌmpia (ASE04)|241621|10|CL 72 KR 107 C|2400|N|0|2025-12-01 00:00:00||-74.12367736862294|4.709776430614005|UC|2018-12-19
Bogot· LÌmpia (ASE04)|241191|10|KR 103A CL 78B|2400|N|0|2025-12-01 00:00:00||-74.11520684209356|4.7116946708729035|UC|2018-12-19
Bogot· LÌmpia (ASE04)|241687|10|AC 80 KR 87|2400|N|0|2025-12-01 00:00:00||-74.10237888905654|4.703486142616052|UC|2018-12-19
Bogot· LÌmpia (ASE04)|241818|10|KR 95 CL 75C|2400|N|0|2025-12-01 00:00:00||-74.11009260741693|4.705587928789693|UC|2025-03-29
Bogot· LÌmpia (ASE04)|241794|10|KR 103A CL 78C|2400|N|0|2025-12-01 00:00:00||-74.11506753315592|4.7119952931484805|UC|2018-12-19
Bogot· LÌmpia (ASE04)|241795|10|KR 103A CL 77D|2400|N|0|2025-12-01 00:00:00||-74.11550138440386|4.711109044992198|UC|2018-12-19
Bogot· LÌmpia (ASE04)|241820|10|KR 103A CL 77D|2400|N|0|2025-12-01 00:00:00||-74.11541354174548|4.71127143807791|UC|2018-12-20
Bogot· LÌmpia (ASE04)|241608|10|KR 103A CL 78C|2400|N|0|2025-12-01 00:00:00||-74.11512244627092|4.711883571252202|UC|2018-12-20
Bogot· LÌmpia (ASE04)|241239|10|AC 80 AK 72|2400|N|0|2025-12-01 00:00:00||-74.08911237220961|4.69647078046401|UC|2025-09-30
Bogot· LÌmpia (ASE04)|241249|10|CL 73 KR 108|2400|N|0|2025-12-01 00:00:00||-74.1234098970437|4.710936466262025|UC|2018-11-26
Bogot· LÌmpia (ASE04)|241261|10|KR 108 CL 73|2400|N|0|2025-12-01 00:00:00||-74.12313073838264|4.710844297125246|UC|2018-11-26
Bogot· LÌmpia (ASE04)|241246|10|AC 80 KR 69|2400|N|0|2025-12-01 00:00:00||-74.08168719451513|4.687594039058844|UC|2025-08-29
Bogot· LÌmpia (ASE04)|241258|10|CL 73 KR 106|2400|N|0|2025-12-01 00:00:00||-74.12143149956424|4.70902867454991|UC|2018-11-26
Bogot· LÌmpia (ASE04)|241304|10|KR 107 CL 75B|2400|N|0|2025-12-01 00:00:00||-74.12079516715296|4.7105689875275285|UC|2018-11-26
